Date,Session Title,Player Name,Split Name,Tags,Split Start Time,Split End Time,Duration,Distance (miles),Sprint Distance (m),Power Plays,Energy (kcal),Impacts,Hr Load,Time In Red Zone (min),Player Load,Top Speed (m/s),Distance Per Min (m/min),Power Score (w/kg),Work Ratio,Hr Max (bpm),Max Deceleration (m/s/s),Max Acceleration (m/s/s),Distance in Speed Zone 1  (miles),Distance in Speed Zone 2  (miles),Distance in Speed Zone 3  (miles),Distance in Speed Zone 4  (miles),Distance in Speed Zone 5  (miles),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: > 20 G (Impacts),Power Play Duration Zones: 0 - 2.5 s (Power Plays),Power Play Duration Zones: 2.5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7.5 s (Power Plays),Power Play Duration Zones: 7.5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Distance in Deceleration Zones: 0 - 1 m/s/s  (miles),Distance in Deceleration Zones: 1 - 2 m/s/s  (miles),Distance in Deceleration Zones: 2 - 3 m/s/s  (miles),Distance in Deceleration Zones: 3 - 4 m/s/s  (miles),Distance in Deceleration Zones: > 4 m/s/s  (miles),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Distance in Acceleration Zones: 0 - 1 m/s/s  (miles),Distance in Acceleration Zones: 1 - 2 m/s/s  (miles),Distance in Acceleration Zones: 2 - 3 m/s/s  (miles),Distance in Acceleration Zones: 3 - 4 m/s/s  (miles),Distance in Acceleration Zones: > 4 m/s/s  (miles),Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Distance in Power Zone: 0 - 5 w/kg  (miles),Distance in Power Zone: 5 - 10 w/kg  (miles),Distance in Power Zone: 10 - 15 w/kg  (miles),Distance in Power Zone: 15 - 20 w/kg  (miles),Distance in Power Zone: 20 - 25 w/kg  (miles),Distance in Power Zone: 25 - 30 w/kg  (miles),Distance in Power Zone: 30 - 35 w/kg  (miles),Distance in Power Zone: 35 - 40 w/kg  (miles),Distance in Power Zone: 40 - 45 w/kg  (miles),Distance in Power Zone: 45 - 50 w/kg  (miles),Distance in Power Zone: > 50 w/kg  (miles),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s
44834,vs. UMass,Hughes,4Q,game,44834.67995,44834.69698,1472,0.2333,0,0,38.6822,0,0,0,26.9752,3.4356,15.3026,1.0474,3.3159,0,2.2704,2.0445,0.1957,0.0375,0,0,0,1453.1,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1123,0.0061,0.0005,0,0,562.8,7.4,0.7,0,0,0.1089,0.0051,0.0004,0,0,893.6,6.6,0.6,0,0,0.1257,0.0434,0.0462,0.016,0.0018,0.0002,0,0,0,0,0,1391.3,45.8,25.4,8.2,0.9,0.1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,3,1,0,0
44834,vs. UMass,Balduzzi,4Q,game,44834.67995,44834.69698,1472,1.32,47.885,6,238.5252,0,0,0,82.3048,6.6667,86.5893,6.4584,39.1044,0,5.4741,3.4465,0.9573,0.2944,0.0385,0.0203,0.0095,1314.8,135.6,13,5.9,2.4,3,0,0,0,0,0,3,1,2,0,0.5292,0.0849,0.0245,0.0052,0.0021,623.4,69,16.5,3.5,1.5,0.5855,0.076,0.0111,0.0014,0,671.4,73.5,11.4,1.5,0,0.2611,0.4436,0.352,0.1607,0.0534,0.0233,0.0144,0.0077,0.0023,0.0005,0.001,712.6,437.1,204.9,76.6,21.3,9.3,5.6,2.7,0.9,0.3,0.4,0,0,0,0,0,0,67,21,6,0,0,49,30,10,6
44834,vs. UMass,Holzman,4Q,game,44834.67995,44834.69698,1472,1.0255,30.857,7,191.9289,0,0,0,69.5811,5.5378,67.274,5.1971,29.7092,0,5.6223,3.9475,0.6252,0.297,0.0842,0.0192,0,1306.6,130.9,28.4,5.7,0,5,0,0,0,0,0,4,1,1,1,0.4162,0.0749,0.0237,0.0071,0.0026,544.3,54.8,14.4,4.1,1.4,0.4018,0.0788,0.0177,0.0026,0,771.6,65.2,13.7,2.1,0,0.1799,0.2903,0.213,0.1987,0.0852,0.0321,0.0136,0.0069,0.0024,0.0018,0.0016,919.2,285.4,120.6,86.6,34,13.8,6.1,3.3,1,0.8,0.8,0,0,0,0,0,0,45,26,9,0,0,30,21,12,6
44834,vs. UMass,Tollaksen,4Q,game,44834.67995,44834.69698,1472,1.3552,50.459,13,259.7025,0,0,0,94.37,5.6734,88.898,7.0323,40.0245,0,6,4.4768,0.798,0.4177,0.1081,0.0314,0,1241.2,184.2,37,9.2,0,28,0,0,0,0,0,6,6,1,0,0.5112,0.1235,0.0353,0.0097,0.0045,536.6,89,22.5,6.2,2.2,0.5295,0.1112,0.0249,0.0044,0.0009,697.3,90.3,21.6,4.6,1.3,0.2101,0.3441,0.3331,0.2585,0.1157,0.0489,0.0232,0.01,0.0045,0.0031,0.004,743.3,335,192.3,113.6,46.5,20.8,10.3,4.1,2.1,1.5,2.1,0,0,0,0,0,0,69,35,13,4,0,52,33,17,8
44834,vs. UMass,Streib,4Q,game,44834.67995,44834.69698,455,0.0244,0,0,3.8518,0,0,0,7.657,1.1267,5.1791,0.3373,0.022,0,0,0,0.0244,0,0,0,0,455.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127,0.0011,0,0,0,220.2,2.3,0,0,0,0.0102,0.0004,0,0,0,231.1,1.5,0,0,0,0.0235,0.0009,0,0,0,0,0,0,0,0,0,453.8,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44834,vs. UMass,Alexis Rainey,4Q,game,44834.67995,44834.69698,1472,1.2808,122.823,17,225.4566,0,0,0,97.7739,6,84.0202,6.7829,35.9109,0,4.9289,5.1031,0.635,0.4122,0.1573,0.0699,0.0064,1214.3,182.2,53,20.5,1.7,19,0,0,0,0,0,5,8,3,1,0.4747,0.1281,0.0348,0.0103,0.0035,617.5,85.7,22.6,6.2,2.2,0.4699,0.1297,0.0261,0.0033,0.0003,615,96.5,22.2,3.5,0.3,0.1705,0.2645,0.2758,0.2585,0.1718,0.0797,0.036,0.0159,0.0059,0.0009,0.0013,822.8,256.8,157.2,112.3,66.7,31.2,14.1,6.7,2.8,0.4,0.7,0,0,0,0,0,0,45,44,14,2,0,47,30,14,10
44834,vs. UMass,Espona,4Q,game,44834.67995,44834.69698,1472,0.5759,24.704,7,108.2477,0,0,0,43.5768,6.3734,37.7787,2.931,14.1605,0,4.3,4.1334,0.3399,0.1528,0.0679,0.0103,0.005,1376.7,67.8,22.9,3,1.3,2,0,0,0,0,0,3,3,1,0,0.2359,0.0485,0.0098,0.0046,0.0006,446.6,31.6,6.1,2.6,0.3,0.2186,0.0465,0.0092,0.002,0.0003,940.6,34.7,7.2,1.8,0.2,0.1441,0.0977,0.1306,0.1033,0.0525,0.0251,0.0133,0.0044,0.0022,0.001,0.0015,1219.1,94.2,73.9,44.6,20.5,9.9,5.5,1.8,1,0.4,0.8,0,0,0,0,0,0,19,14,3,1,0,17,13,5,3
44834,vs. UMass,Reilly,4Q,game,44834.67995,44834.69698,1472,0.1277,0,0,20.8175,0,0,0,16.8248,3.1622,8.3779,0.5637,1.7735,0,0,2.6578,0.1173,0.0104,0,0,0,1466.3,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648,0.0021,0,0,0,359.8,2.8,0,0,0,0.059,0.0015,0.0003,0,0,1105.8,2.8,0.5,0,0,0.0752,0.02,0.0295,0.0029,0,0,0,0,0,0,0,1432.7,20.3,17,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0
44834,vs. UMass,McCann,4Q,game,44834.67995,44834.69698,1472,1.4442,72.913,13,271.1024,0,0,0,104.7953,5.6712,94.7343,7.3405,41.8292,0,4.0845,5.1378,0.861,0.4279,0.11,0.0453,0,1228.5,192.8,37.1,13.3,0,22,0,0,0,0,0,7,3,3,0,0.5811,0.1256,0.0269,0.008,0.0001,610.4,92.3,17.4,5.3,0.1,0.569,0.1106,0.0187,0.0039,0.0003,632.4,90.6,19.1,3.7,0.4,0.2324,0.3512,0.3915,0.2577,0.1358,0.0396,0.0192,0.0088,0.0051,0.0011,0.0018,710.2,334.7,224.5,116.7,54.1,16,7.9,3.7,2.3,0.6,1,0,0,0,0,0,0,71,38,11,1,0,60,36,12,2
44834,vs. UMass,Johnson,4Q,game,44834.67995,44834.69698,1472,1.0669,25.017,12,199.3531,0,0,0,75.8182,5.6267,69.984,5.3978,27.8453,0,5.8061,3.9074,0.7008,0.258,0.0926,0.0155,0,1320.3,115.4,31.4,4.6,0,13,0,0,0,0,0,6,6,0,0,0.4403,0.0979,0.0147,0.0033,0.0016,546.1,65.1,9.3,2.2,0.8,0.4064,0.0826,0.0169,0.0031,0.0001,770.2,61.8,13.3,2.7,0.2,0.2386,0.3003,0.2154,0.1629,0.087,0.0316,0.0171,0.0078,0.0034,0.0014,0.0012,912.7,300.6,123.1,71.4,35.3,14.5,7.6,3.5,1.7,0.7,0.6,0,0,0,0,0,0,40,25,10,0,0,49,20,5,3
44836,vs. Georgetown,Hackman,4Q,game,44836.51298,44836.52549,1081,0.4633,69.811,6,90.5421,0,0,0,35.6741,6.18,41.3837,3.3382,17.0892,0,5.3445,3.8667,0.2363,0.1433,0.0404,0.0353,0.008,990.9,64,13.6,10.2,2.1,1,0,0,0,0,0,4,1,1,0,0.1669,0.0406,0.0146,0.0057,0.0019,400.3,26.3,8.1,3,0.8,0.1789,0.0434,0.009,0.0021,0,602.4,31.3,6.8,1.8,0,0.0711,0.094,0.1036,0.078,0.0566,0.0341,0.0147,0.0055,0.0029,0.0011,0.0017,849.4,94.2,58.1,35,21.3,12.3,5.7,2.2,1.3,0.5,0.8,1080.7,0,0,0,0,0,20,10,7,0,0,16,13,5,5
44836,vs. Georgetown,Hughes,4Q,game,44836.51298,44836.52549,1081,0.0365,0,0,5.5285,0,0,0,17.7019,0.9111,3.2643,0.2038,0,77,0,0,0.0365,0,0,0,0,1080.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205,0.0003,0,0,0,481.6,0.7,0,0,0,0.0156,0.0001,0,0,0,597.7,0.6,0,0,0,0.0365,0,0,0,0,0,0,0,0,0,0,1080.6,0,0,0,0,0,0,0,0,0,0,1080.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44836,vs. Georgetown,Balduzzi,4Q,game,44836.51298,44836.52549,1081,1.069,65.112,4,196.4876,0,0.3333,0,68.4903,6.4912,95.4889,7.2444,43.6343,138,3.9371,3.8778,0.7459,0.2494,0.0332,0.0232,0.0173,945,113.5,11.2,6.7,4.4,1,0,0,0,0,0,2,1,0,1,0.4466,0.0873,0.0154,0.0031,0.0001,462,67.9,10.6,2.2,0.1,0.428,0.0751,0.0112,0.0023,0,457.3,67.7,10.9,2.1,0,0.1858,0.3496,0.2853,0.1384,0.0504,0.0357,0.0152,0.0049,0.001,0.001,0.0017,465.1,341.4,166,66,20.2,12.5,5.6,2.2,0.5,0.5,0.8,1060.7,20,0,0,0,0,54,22,7,0,0,54,25,5,0
44836,vs. Georgetown,Reilly,4Q,game,44836.51298,44836.52549,1081,0.3578,0,2,68.3309,0,0,0,30.2947,4.8334,31.9561,2.5193,13.1662,94,4.4756,3.6556,0.2282,0.105,0.0245,0,0,1025.3,47.1,8.4,0,0,5,0,0,0,0,0,2,0,0,0,0.1429,0.0331,0.0091,0.0026,0.0001,365.3,22.7,5.9,1.9,0.1,0.128,0.0342,0.0069,0.0009,0,650.3,27.9,5.7,1,0,0.0843,0.0782,0.0857,0.0657,0.0231,0.0114,0.0058,0.002,0.0014,0,0,907.3,74,49.3,29.8,10.7,5.1,3.1,0.9,0.6,0,0,1080.7,0,0,0,0,0,23,10,4,0,0,14,15,3,2
44836,vs. Georgetown,Tollaksen,4Q,game,44836.51298,44836.52549,1081,1.1448,24.386,8,216.2363,0,0,0,76.165,5.9556,102.2626,7.9725,49.3986,0,4.6704,4.8556,0.6787,0.3771,0.0739,0.0136,0.0015,883.2,168.1,25.1,4,0.4,21,0,0,0,0,0,6,1,0,1,0.4313,0.1058,0.0283,0.0069,0.0014,417.9,78.8,19.6,4.1,0.8,0.4573,0.0961,0.0154,0.0017,0.0006,458.9,82.4,15.1,2.4,0.8,0.1374,0.3549,0.2887,0.2138,0.0889,0.0369,0.0137,0.006,0.0027,0.0007,0.0012,410.6,346.1,164.8,96.1,36.4,15.7,5.9,2.9,1.2,0.4,0.7,1080.7,0,0,0,0,0,61,34,6,3,0,49,32,16,3
44836,vs. Georgetown,Alexis Rainey,4Q,game,44836.51298,44836.52549,1081,1.1741,54.408,12,203.918,0,0,0,90.4246,5.7823,104.8806,8.3537,48.4456,26,5.5156,4.3963,0.6556,0.3907,0.0939,0.0334,0.0004,864.1,175,31.7,9.9,0.1,20,0,0,0,0,0,8,3,1,0,0.4609,0.1096,0.0265,0.0078,0.0019,443.2,79.2,17.8,4.8,1.1,0.4294,0.1159,0.0195,0.0021,0.0005,423,91.4,17.6,2.1,0.6,0.1398,0.2864,0.3227,0.2262,0.116,0.0425,0.0227,0.0094,0.0046,0.0027,0.0013,433.9,277.1,185.3,102.6,47,18.2,8.9,3.8,2,1.3,0.7,1080.7,0,0,0,0,0,55,48,8,2,0,46,42,17,5
44836,vs. Georgetown,Johnson,4Q,game,44836.51298,44836.52549,1081,1.0323,66.525,8,193.9942,0,0,0,67.472,6.9289,92.2071,7.1525,37.7591,0,4.8606,4.0134,0.6709,0.2672,0.0529,0.019,0.0223,931.5,120.1,18.1,5.5,5.6,2,0,0,0,0,0,6,1,0,1,0.4382,0.0846,0.0215,0.0039,0.0003,452.7,64.8,12.4,2.5,0.2,0.3751,0.0896,0.0185,0.0005,0.0001,462.3,70.2,15,0.6,0.1,0.2106,0.2994,0.2271,0.1512,0.0656,0.0412,0.0177,0.0085,0.0069,0.0018,0.0021,520.7,301.8,131.6,68.1,28.5,15.7,7,3.3,2.5,0.8,0.8,0,0,0,0,0,0,33,38,1,1,0,47,23,7,1
44836,vs. Georgetown,Espona,4Q,game,44836.51298,44836.52549,1081,0.8795,81.114,10,171.3709,0,0,0,62.2988,7.2445,78.5594,6.3184,33.5492,86,5.2526,5.053,0.4939,0.2757,0.0594,0.025,0.0254,924.1,122.9,20.3,7.3,6.2,8,0,0,0,0,0,7,1,0,2,0.343,0.0709,0.0262,0.0093,0.0028,458.5,47.7,15.9,5.6,1.5,0.3293,0.0745,0.0189,0.003,0.0016,472.8,58.3,15.3,3.4,1.8,0.1513,0.2046,0.2036,0.154,0.0725,0.0421,0.0234,0.0151,0.0061,0.0022,0.0046,628.5,202.9,115.5,68.2,29.6,15.8,8.9,5.5,2.6,0.9,2.4,1080.7,0,0,0,0,0,34,27,5,5,0,28,23,9,9
44836,vs. Georgetown,Streib,4Q,game,44836.51298,44836.52549,1081,0.04,0,0,6.1905,0,0,0,16.3481,1.4089,3.5719,0.2279,0.037,118,0,0,0.04,0,0,0,0,1080.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208,0.0009,0.0001,0,0,513.1,1.7,0.2,0,0,0.0179,0.0002,0,0,0,564.6,1.1,0,0,0,0.036,0.004,0,0,0,0,0,0,0,0,0,1075.9,4.8,0,0,0,0,0,0,0,0,0,1080.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44836,vs. Georgetown,Holzman,4Q,game,44836.51298,44836.52549,1081,0.0222,0,0,3.6784,0,1.7817,0,7.5169,3.0222,1.9827,0.1356,0.3423,126,0,0,0.0207,0.0015,0,0,0,1080,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106,0.0019,0,0,0,201,2.1,0,0,0,0.0085,0.0012,0,0,0,876.1,1.6,0,0,0,0.0154,0.002,0.0037,0.0011,0,0,0,0,0,0,0,1075.8,2.1,2.2,0.7,0,0,0,0,0,0,0,973.8,106.9,0,0,0,0,1,0,0,0,0,1,0,0,0
44834,vs. UMass,McFadden,4Q,game,44834.68012,44834.69653,1418,0.6535,53.444,5,119.5429,0,0,0,50.0923,5.9312,44.4983,3.3603,18.8911,0,4.6704,3.3037,0.3425,0.227,0.0507,0.0324,0.0008,1288.8,102.1,17.2,9.3,0.2,10,0,0,0,0,0,1,1,3,0,0.268,0.0485,0.0081,0.0014,0.0011,396.6,32.3,4.9,0.7,0.4,0.2773,0.045,0.0037,0.0004,0,946,32.5,3.8,0.4,0,0.1123,0.1423,0.1627,0.1239,0.0722,0.0286,0.0073,0.0026,0.0012,0.0003,0,1096.4,134.8,88.5,54.9,28,10.6,2.7,1.1,0.5,0.1,0,0,0,0,0,0,0,29,12,2,0,0,25,16,3,1
44836,vs. Georgetown,McFadden,4Q,game,44836.51298,44836.52549,1081,0.6255,54.31,8,121.7184,0,32.5182,4.705,50.3392,6.08,55.8734,4.4877,24.3986,198,4.3378,4.6934,0.3537,0.1862,0.0518,0.0303,0.0034,971.8,81.8,17.4,8.9,0.9,24,0,0,0,0,0,4,3,1,0,0.2506,0.0564,0.0178,0.0047,0.0011,388.6,39.4,11.4,2.8,0.6,0.2218,0.0563,0.012,0.0039,0.0008,580.3,43.7,9.5,3.5,1,0.097,0.165,0.1317,0.1065,0.0669,0.0295,0.0144,0.0072,0.0024,0.0019,0.0031,746.8,162.2,75.3,46.8,24.9,11.5,5.9,3.3,1.3,0.9,1.9,470.4,99.1,247.2,237.3,26.7,0,34,15,7,4,0,20,21,7,1
44836,vs. Georgetown,Rodrigo,4Q,game,44836.51298,44836.52549,1081,0.8988,0,2,165.0294,0,10.1217,0,72.28,4.8334,80.2877,6.0846,34.1414,134,4.1867,4.2134,0.7161,0.1638,0.0189,0,0,1000.6,73.6,6.6,0,0,8,0,0,0,0,0,0,2,0,0,0.3842,0.0689,0.0184,0.0027,0.0001,478.6,58.8,13.4,2.2,0.1,0.3461,0.064,0.012,0.0023,0.0002,443.1,69.6,12.4,2.4,0.2,0.2238,0.3112,0.2099,0.1032,0.0294,0.0094,0.0076,0.0032,0.0005,0.0003,0.0004,576.6,300.4,128.8,49.6,14.1,4.8,4.1,1.7,0.3,0.2,0.2,473.4,607.3,0,0,0,0,59,25,6,1,0,47,27,10,1
44836,vs. Georgetown,Medico,4Q,game,44836.51298,44836.52549,1081,0,0,0,0.0023,0,1.0783,0,0.007,0,0.0014,0.0001,0,122,0,0,0,0,0,0,0,1080.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,1080.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.7,0,0,0,0,0,0,0,0,0,0,1015.9,64.7,0,0,0,0,0,0,0,0,0,0,0,0,0
44836,vs. Georgetown,Curley,4Q,game,44836.51298,44836.52549,1081,0.1713,0,0,28.1868,0,0,0,22.9267,3.2756,15.304,1.0392,1.7765,87,2.7192,0,0.166,0.0053,0,0,0,1078.1,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878,0.0074,0.0009,0,0,431.6,15.9,0.9,0,0,0.0714,0.0035,0.0004,0.0001,0,617.9,13.7,0.7,0.1,0,0.1386,0.0205,0.0087,0.0032,0.0003,0,0,0,0,0,0,1052.9,20.7,5.2,1.8,0.2,0,0,0,0,0,0,1080.7,0,0,0,0,0,6,0,0,0,0,1,1,0,0
44836,vs. Georgetown,McCann,4Q,game,44836.51298,44836.52549,1081,1.2158,79.375,13,233.7268,0,56.7897,9.8267,85.4354,6.9245,108.6016,8.6174,50.6292,187,4.9371,4.6505,0.6888,0.3802,0.0975,0.0293,0.0201,864.9,169.4,33,8.6,4.9,17,0,0,0,0,0,6,6,1,0,0.5153,0.1098,0.021,0.0065,0.0008,466.5,76.8,12.8,3.7,0.4,0.4339,0.0965,0.0263,0.005,0.0007,421.4,74.5,19.1,4.8,0.8,0.1575,0.3007,0.335,0.2104,0.1072,0.0477,0.0281,0.0129,0.0092,0.0031,0.0041,435.7,276.3,190.6,92.2,43.7,18.3,10.8,5.5,4.2,1.5,2,0,209,314.9,556.8,0,0,55,37,10,5,0,65,27,10,3
44836,vs. Georgetown,Wasyliw,4Q,game,44836.51298,44836.52549,1081,0.259,9.741,2,19.2022,0,0,0,22.7758,5.4867,23.1368,1.8355,9.7983,81,4.1956,3.8667,0.1543,0.08,0.0187,0.0061,0,1037.2,35.5,6.3,1.8,0,7,0,0,0,0,0,2,0,0,0,0.1033,0.0253,0.0059,0.0004,0.0002,205.7,18,4.3,0.4,0.1,0.0955,0.0229,0.0039,0.0015,0,826.7,21.3,3.2,1.1,0,0.0452,0.067,0.0594,0.0456,0.0225,0.0102,0.0045,0.0028,0.0008,0,0.0012,942.7,66.2,34.5,20.1,9.1,4,2,1.2,0.4,0,0.6,1080.7,0,0,0,0,0,14,9,2,0,0,8,9,2,1
44836,vs. Georgetown,Pla,4Q,game,44836.51298,44836.52549,1081,0.8918,47.661,8,165.7542,0,42.9387,5.0233,57.7394,7.1378,79.6646,6.1113,28.5344,190,3.8667,3.7536,0.6423,0.1654,0.0545,0.0179,0.0117,979.7,74.7,18.3,5.3,2.8,2,0,0,0,0,0,3,4,1,0,0.361,0.0724,0.0196,0.0066,0,472.5,56.7,13.5,3.2,0,0.3441,0.0738,0.0129,0.0014,0,456.7,64.6,11.9,1.7,0,0.2589,0.2574,0.1569,0.0955,0.0653,0.0274,0.017,0.008,0.003,0.0021,0.0002,628.4,264.2,94.5,44.5,26.4,11.2,6.7,2.9,1.1,0.8,0.1,0,382.9,411.6,286.2,0,0,37,26,6,0,0,36,22,12,0
44834,vs. UMass,Myers,4Q,game,44834.68012,44834.69653,1417,1.357,60.227,9,262.171,0,0,0,92.9897,6.9778,92.4702,7.3701,42.9912,0,5.5778,5.4018,0.8674,0.3912,0.0609,0.019,0.0184,1209.7,177,20.7,5.5,4.6,2,0,0,0,0,0,6,1,2,0,0.4991,0.1397,0.0382,0.0113,0.001,571.8,101.5,27.9,7.1,0.6,0.5076,0.1344,0.0194,0.0054,0.0007,568.4,115.1,18.7,5.6,0.8,0.2093,0.3872,0.3571,0.2178,0.0954,0.043,0.0253,0.0119,0.0042,0.0028,0.0029,655.2,371.9,206.8,104.1,42.7,17.9,9.6,4.9,1.6,1.2,1.6,0,0,0,0,0,0,80,38,19,2,0,54,51,20,4
44836,vs. Georgetown,Myers,4Q,game,44836.51298,44836.52549,1081,0.0215,0,0,3.1742,0,0,0,16.4299,0.3533,1.9202,0.117,0,83,0,0,0.0215,0,0,0,0,1080.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114,0,0,0,0,466.9,0,0,0,0,0.0101,0,0,0,0,613.9,0,0,0,0,0.0215,0,0,0,0,0,0,0,0,0,0,1080.8,0,0,0,0,0,0,0,0,0,0,1080.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44836,vs. Georgetown,Doyle,4Q,game,44836.51298,44836.52549,1081,1.2239,38.982,7,227.1928,0,0,0,92.0726,6.3245,109.3294,8.3778,53.0261,119,3.8667,4.0178,0.7112,0.4374,0.0511,0.0184,0.0058,857.4,199.1,17.3,5.3,1.5,3,0,0,0,0,0,2,5,0,0,0.5129,0.0967,0.0163,0.0017,0,455.5,72.6,11.7,1.1,0,0.495,0.087,0.0118,0.0025,0.0001,452.6,72.3,11.7,3,0.1,0.1367,0.3067,0.425,0.2241,0.0799,0.03,0.0108,0.0063,0.0028,0.0009,0.001,398.2,283.8,240.7,102.3,33.6,12.9,4.6,2.3,1.3,0.4,0.5,1080.7,0,0,0,0,0,76,23,10,1,0,71,30,7,0
44836,vs. Georgetown,Ferriolo,4Q,game,44836.51298,44836.52549,1081,0.0491,0,0,7.4994,0,0,0,18.1106,1.2133,4.3898,0.2765,0,107,0,0,0.0491,0,0,0,0,1080.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279,0.0004,0,0,0,480.1,0.9,0,0,0,0.0207,0.0002,0,0,0,598.9,0.8,0,0,0,0.0489,0.0002,0,0,0,0,0,0,0,0,0,1080.4,0.3,0,0,0,0,0,0,0,0,0,1080.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44836,vs. Georgetown,Burns,4Q,game,44836.51298,44836.52549,1081,0.0098,0,0,1.5613,0,0,0,1.6918,1.1978,0.8747,0.0576,0,91,0,0,0.0098,0,0,0,0,1080.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051,0.0005,0,0,0,47.9,1.1,0,0,0,0.0039,0.0002,0,0,0,1030.9,0.9,0,0,0,0.0093,0.0005,0,0,0,0,0,0,0,0,0,1080.1,0.7,0,0,0,0,0,0,0,0,0,1080.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44841,vs. Richmond,Yanovich,4Q,game,44841.67619,44841.68993,1187,0.0385,0,0,6.061,7,0,0,11.2836,1.1245,3.1347,0.2035,0,0,0,0,0.0385,0,0,0,0,1186.9,0,0,0,0,18,7,0,0,0,0,0,0,0,0,0.0204,0.001,0,0,0,230.1,2.5,0,0,0,0.0168,0.0003,0,0,0,952.5,1.8,0,0,0,0.038,0.0006,0,0,0,0,0,0,0,0,0,1186.1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44841,vs. Richmond,Hughes,4Q,game,44841.67619,44841.68993,1187,0.1232,0,0,19.8291,0,0,0,15.5482,1.4067,10.0215,0.6657,0.0253,0,0,0,0.1232,0,0,0,0,1186.9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.0616,0.0037,0.0003,0,0,362.2,8.2,0.4,0,0,0.0555,0.002,0,0,0,808.4,7.6,0.1,0,0,0.1172,0.006,0,0,0,0,0,0,0,0,0,1179,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
